run,epoch,accuracy,loss,val_accuracy,val_loss
1,1,0.24764999747276306,2.0315194129943848,0.365200012922287,1.7237859964370728
1,2,0.3919000029563904,1.6625481843948364,0.44600000977516174,1.491532564163208
1,3,0.454025000333786,1.4938483238220215,0.492000013589859,1.39760160446167
1,4,0.5013750195503235,1.3837612867355347,0.5156000256538391,1.317588210105896
1,5,0.5365250110626221,1.2971447706222534,0.585099995136261,1.1540687084197998
1,6,0.5671499967575073,1.2184123992919922,0.6198999881744385,1.064116358757019
1,7,0.5877000093460083,1.1649771928787231,0.6256999969482422,1.0223573446273804
1,8,0.6061499714851379,1.114538550376892,0.6628000140190125,0.9535399675369263
1,9,0.6205999851226807,1.074294090270996,0.649399995803833,0.9953319430351257
1,10,0.6392999887466431,1.035197377204895,0.6575999855995178,0.9570589065551758
1,11,0.6469500064849854,1.0119752883911133,0.6216999888420105,1.070534348487854
1,12,0.658174991607666,0.9814794659614563,0.6581000089645386,0.9762172102928162
1,13,0.662024974822998,0.9656417965888977,0.7013999819755554,0.8530712723731995
1,14,0.6734750270843506,0.9431204199790955,0.684499979019165,0.9272633790969849
1,15,0.6796249747276306,0.9293403029441833,0.7214999794960022,0.7948651313781738
1,16,0.6837999820709229,0.9130316376686096,0.7049000263214111,0.8394510746002197
1,17,0.6901749968528748,0.8989592790603638,0.7095000147819519,0.8457863330841064
1,18,0.6945499777793884,0.8835310339927673,0.7164000272750854,0.829518735408783
1,19,0.6962249875068665,0.8729485273361206,0.7038999795913696,0.8612224459648132
1,20,0.7001000046730042,0.8720592856407166,0.7429999709129333,0.7521237730979919
1,21,0.7046250104904175,0.8648681640625,0.7317000031471252,0.7688802480697632
1,22,0.7040249705314636,0.8589610457420349,0.7232000231742859,0.7995539307594299
1,23,0.7107499837875366,0.8472902178764343,0.7210000157356262,0.8314753770828247
1,24,0.7107250094413757,0.8466278314590454,0.7096999883651733,0.8791135549545288
1,25,0.7120749950408936,0.8434322476387024,0.6956999897956848,0.9478026628494263
2,1,0.2672500014305115,1.9786814451217651,0.40049999952316284,1.6165647506713867
2,2,0.4075250029563904,1.6135241985321045,0.49149999022483826,1.3624863624572754
2,3,0.47862499952316284,1.4411120414733887,0.5447999835014343,1.2469559907913208
2,4,0.5278249979019165,1.3181020021438599,0.5703999996185303,1.1762545108795166
2,5,0.5616999864578247,1.2319831848144531,0.6049000024795532,1.09636390209198
2,6,0.5890750288963318,1.1633261442184448,0.5551999807357788,1.2965457439422607
2,7,0.6048750281333923,1.1098885536193848,0.6136000156402588,1.0843864679336548
2,8,0.6257749795913696,1.0676898956298828,0.6169000267982483,1.115189552307129
2,9,0.6356499791145325,1.0402090549468994,0.6500999927520752,0.9808759689331055
2,10,0.646049976348877,1.0111141204833984,0.670799970626831,0.9426370859146118
2,11,0.6558250188827515,0.9837616086006165,0.6804999709129333,0.9045674800872803
2,12,0.6625000238418579,0.9695171117782593,0.6450999975204468,1.0252013206481934
2,13,0.6710249781608582,0.9454063773155212,0.7005000114440918,0.8598363995552063
2,14,0.6798999905586243,0.9252570271492004,0.6819999814033508,0.8900409936904907
2,15,0.6830750107765198,0.9137043952941895,0.6915000081062317,0.8733375072479248
2,16,0.6884499788284302,0.9008703231811523,0.7111999988555908,0.828684389591217
2,17,0.6921250224113464,0.8951533436775208,0.71670001745224,0.8153769373893738
2,18,0.6938499808311462,0.8869694471359253,0.7026000022888184,0.8510447144508362
2,19,0.7032250165939331,0.8695975542068481,0.718500018119812,0.824363112449646
2,20,0.7033249735832214,0.870536208152771,0.7174999713897705,0.8229641318321228
2,21,0.7048500180244446,0.8640342950820923,0.707099974155426,0.8311765789985657
2,22,0.7065250277519226,0.8536092638969421,0.730400025844574,0.8046984672546387
2,23,0.7100250124931335,0.851159393787384,0.7310000061988831,0.7709954977035522
2,24,0.7095749974250793,0.8550213575363159,0.7358999848365784,0.779196560382843
2,25,0.7074499726295471,0.8477684855461121,0.7404000163078308,0.7501810789108276
2,26,0.7121750116348267,0.848989725112915,0.7265999913215637,0.8040240406990051
2,27,0.7153750061988831,0.8409732580184937,0.7421000003814697,0.7538048624992371
2,28,0.713699996471405,0.8354337811470032,0.7034000158309937,0.8663746118545532
2,29,0.7149249911308289,0.8391107320785522,0.7103000283241272,0.889959454536438
2,30,0.7171249985694885,0.834969699382782,0.7056999802589417,0.8451204299926758
3,1,0.2534250020980835,2.0062661170959473,0.3774000108242035,1.6939412355422974
3,2,0.4035249948501587,1.6297221183776855,0.34150001406669617,1.695074200630188
3,3,0.4714750051498413,1.4510596990585327,0.4731999933719635,1.4774762392044067
3,4,0.5192750096321106,1.3378524780273438,0.5733000040054321,1.1974016427993774
3,5,0.555774986743927,1.2445030212402344,0.6121000051498413,1.0755966901779175
3,6,0.5811750292778015,1.1795986890792847,0.6011000275611877,1.092498779296875
3,7,0.602400004863739,1.1258851289749146,0.649399995803833,0.9843180775642395
3,8,0.6222000122070312,1.0732210874557495,0.6194000244140625,1.0522102117538452
3,9,0.6308500170707703,1.0465359687805176,0.6819999814033508,0.8994642496109009
3,10,0.6448500156402588,1.0136029720306396,0.6789000034332275,0.9097645282745361
3,11,0.6524999737739563,0.9836583137512207,0.6618000268936157,0.9593414068222046
3,12,0.6638500094413757,0.965957522392273,0.6879000067710876,0.8850958943367004
3,13,0.66839998960495,0.9525932669639587,0.7014999985694885,0.8406685590744019
3,14,0.6778500080108643,0.9300544857978821,0.7225000262260437,0.8025560975074768
3,15,0.6825500130653381,0.9106820225715637,0.707099974155426,0.8380302786827087
3,16,0.6880750060081482,0.9080195426940918,0.7089999914169312,0.8339623212814331
3,17,0.6884499788284302,0.9020456075668335,0.7121999859809875,0.8289017677307129
3,18,0.6919000148773193,0.8854315280914307,0.7250000238418579,0.7958005666732788
3,19,0.6972500085830688,0.8832170963287354,0.7085000276565552,0.8333004117012024
3,20,0.6978499889373779,0.8774068355560303,0.7013000249862671,0.8710640668869019
3,21,0.6989250183105469,0.8733984231948853,0.7142000198364258,0.8250164985656738
3,22,0.7055500149726868,0.8649587631225586,0.7279999852180481,0.7841070890426636
3,23,0.7058500051498413,0.8585957288742065,0.6115999817848206,1.1996327638626099
3,24,0.7070749998092651,0.8568931818008423,0.7221999764442444,0.8122055530548096
3,25,0.7091000080108643,0.8507469892501831,0.7437999844551086,0.7610515356063843
3,26,0.7076500058174133,0.8502293825149536,0.732699990272522,0.7877251505851746
3,27,0.7093499898910522,0.85017991065979,0.7026000022888184,0.8624585866928101
3,28,0.7160750031471252,0.8415051698684692,0.7355999946594238,0.7826733589172363
3,29,0.7139000296592712,0.8385710120201111,0.722599983215332,0.8052076697349548
3,30,0.7150499820709229,0.8429011702537537,0.7317000031471252,0.7769045829772949
4,1,0.26190000772476196,1.9697219133377075,0.3068000078201294,1.9093472957611084
4,2,0.41084998846054077,1.6067980527877808,0.4860000014305115,1.3890774250030518
4,3,0.4767000079154968,1.4399707317352295,0.5151000022888184,1.3439490795135498
4,4,0.5314750075340271,1.3190029859542847,0.5128999948501587,1.436387300491333
4,5,0.5617750287055969,1.2392489910125732,0.5497999787330627,1.2294265031814575
4,6,0.586650013923645,1.1722954511642456,0.5960000157356262,1.1507154703140259
4,7,0.6041749715805054,1.120471715927124,0.6277999877929688,1.0378409624099731
4,8,0.6196749806404114,1.0795384645462036,0.6625999808311462,0.9425729513168335
4,9,0.6392250061035156,1.0287141799926758,0.6764000058174133,0.9097477793693542
4,10,0.6482250094413757,1.0046658515930176,0.6855999827384949,0.901953935623169
4,11,0.6585249900817871,0.9743881821632385,0.6887000203132629,0.8751850724220276
4,12,0.6683250069618225,0.9512279033660889,0.6820999979972839,0.9226820468902588
4,13,0.6758249998092651,0.9333016872406006,0.7081999778747559,0.823725700378418
4,14,0.6829500198364258,0.919395387172699,0.7077000141143799,0.8357757925987244
4,15,0.6877750158309937,0.9011178612709045,0.7233999967575073,0.7898409962654114
4,16,0.6898249983787537,0.897363007068634,0.7182000279426575,0.8166273236274719
4,17,0.6980000138282776,0.8750724792480469,0.7142999768257141,0.7976389527320862
4,18,0.7006999850273132,0.8711597919464111,0.7120000123977661,0.8359701037406921
4,19,0.699874997138977,0.8696244359016418,0.7143999934196472,0.8219543099403381
4,20,0.703374981880188,0.8585743308067322,0.713100016117096,0.8212888836860657
5,1,0.26625001430511475,1.983337640762329,0.3765999972820282,1.6806445121765137
5,2,0.40437498688697815,1.630724549293518,0.42750000953674316,1.5141339302062988
5,3,0.4680750072002411,1.4600166082382202,0.49880000948905945,1.3790887594223022
5,4,0.5170999765396118,1.346380352973938,0.5475999712944031,1.2755423784255981
5,5,0.5511000156402588,1.2532459497451782,0.579800009727478,1.18833589553833
5,6,0.581125020980835,1.1787103414535522,0.6353999972343445,1.0299687385559082
5,7,0.6029750108718872,1.1264485120773315,0.6345999836921692,1.0163154602050781
5,8,0.6214749813079834,1.0783309936523438,0.6398000121116638,1.017207145690918
5,9,0.632224977016449,1.0415918827056885,0.6366000175476074,1.0218032598495483
5,10,0.645924985408783,1.0110595226287842,0.6654000282287598,0.961421012878418
5,11,0.6549999713897705,0.9825708866119385,0.6802999973297119,0.9174188375473022
5,12,0.6629999876022339,0.9672602415084839,0.6549999713897705,0.9716468453407288
5,13,0.6724500060081482,0.9409017562866211,0.701200008392334,0.8438419103622437
5,14,0.6771000027656555,0.9310911297798157,0.7024999856948853,0.8453289270401001
5,15,0.6834999918937683,0.9130021333694458,0.6934999823570251,0.885911226272583
5,16,0.6902999877929688,0.8956019282341003,0.703499972820282,0.8542593717575073
5,17,0.689674973487854,0.8929442167282104,0.7073000073432922,0.8527880907058716
5,18,0.6954749822616577,0.8790968656539917,0.7009999752044678,0.8894941210746765
